burger  americain traditionnel	2	01 42 96 53 20	38 place marche st honore	1	razowski's	3.0	place vendome
francais	2	01 42 96 31 34	33 place du marche saint-honore	1	cuisine et confidences	3.5	place vendome
francais  cafes	2	01 42 61 49 31	194 rue st honore	1	cafe saint honore	3.0	palais royal musee du louvre
francais  cuisine du sud-ouest  basque	2	01 42 21 07 00	11 bis rue des halles	1	chez gladines	2.5	chatelet les halles
francais  mediterraneen	3	01 42 61 85 99	30 rue montpensier	1	villalys	3.0	palais royal musee du louvre
boites de nuit clubs  francais	3	01 40 13 12 12	47 rue berger	1	chacha	2.5	chatelet les halles
salle de concert  francais  bars	2	01 42 33 74 03	11 rue st denis	1	baltard	4.0	chatelet les halles
italien	2	####	42 place du marche saint-honore	1	capri saint honore	2.5	place vendome
chinois	2	01 40 13 08 04	3 rue de turbigo	1	les pates vivantes	3.5	chatelet les halles
francais	2	01 42 33 74 17	9 rue pierre lescot	1	le pere fouettard	3.5	chatelet les halles
sandwichs	2	01 42 61 53 96	144 rue st honore	1	le 144 bagel's	4.5	palais royal musee du louvre
bars a vins  pubs  sandwichs  bars lounge	2	09 83 53 23 47	117 rue saint honore	1	le jambon beurre	4.5	chatelet les halles
dim sum  cuisines asiatiques	1	09 81 17 19 08	115 rue saint-denis	1	ravioli nord-est	3.5	chatelet les halles
pizza  traiteur	2	01 45 08 57 97	14 rue montmartre	1	orbital	5.0	chatelet les halles
cuisine europeenne moderne  vietnamien  cuisines asiatiques	2	01 40 20 45 20	9 rue villedo	1	nest	3.5	palais royal musee du louvre
brasseries	3	01 42 60 73 27	240 rue de rivoli	1	l'imperial	3.5	concorde madeleine
thai  cuisines asiatiques	2	01 40 15 90 45	43 rue montpensier	1	baan boran	3.5	palais royal musee du louvre
italien  pizza	2	01 42 60 23 80	139 rue st honore	1	pizza oskian	3.5	palais royal musee du louvre
francais	3	01 42 21 01 72	13 rue lavandieres sainte opportune	1	bam bar a manger	3.5	chatelet les halles
fast food  sandwichs  salades	2	01 42 61 67 56	57 rue des petits champs	1	pret a manger	4.5	palais royal musee du louvre
francais	4	01 42 36 38 12	25 rue jean jacques rousseau	1	l'epi d'or	4.0	palais royal musee du louvre
japonais	2	01 40 15 98 66	276 rue saint-honore	1	sapporo	3.5	palais royal musee du louvre
japonais  chinois  cuisine fusion asiatique	2	01 45 08 88 88	6 rue saint-denis	1	tao	3.5	chatelet les halles
bbq & grillades  francais	4	01 40 41 59 59	6 rue bailleul	1	clover grill	3.0	chatelet les halles
belge	2	01 42 36 18 50	120 rue rambuteau	1	leon de bruxelles	3.5	chatelet les halles
bars a cocktails  petit dejeuner & brunch  francais	2	01 42 33 87 07	65 boulevard de sebastopol	1	le spicy home	4.0	chatelet les halles
japonais  sushis	2	01 42 21 48 06	20 rue grande truanderie	1	hoki sushi	3.5	chatelet les halles
fast food  gaufres	1	01 42 21 46 63	####	1	waffle factory	3.0	chatelet les halles
thai	2	01 42 96 54 67	46 rue de richelieu	1	thaim	3.5	palais royal musee du louvre
francais  bars a tapas	4	01 40 28 91 15	11 rue jean-jacques rousseau	1	mil'a	3.5	palais royal musee du louvre
coreen	3	01 40 26 74 39	16 rue mondetour	1	cial	3.5	chatelet les halles
francais  petit dejeuner & brunch	2	01 40 20 04 97	jardin des tuileries	1	cafe des marronniers	3.5	concorde madeleine
restaurants	3	01 45 08 00 10	18 rue etienne marcel	1	pierrot	3.5	etienne marcel montorgueil
francais  bars	2	01 42 33 40 70	2 rue bouloi	1	cafe de l'epoque	3.5	palais royal musee du louvre
francais	3	01 45 08 07 41	13 rue ded lavandieres sainte opportune	1	la robe et le palais	3.5	chatelet les halles
desserts  petit dejeuner & brunch  bagels	2	01 42 60 31 84	154 rue saint -honore	1	oh mon cake	3.5	palais royal musee du louvre
patisseries  sans gluten	2	01 73 71 55 10	17 rue duphot	1	foucade paris	4.0	concorde madeleine
viandes	2	01 45 08 00 29	29 rue berger	1	hippopotamus	2.5	chatelet les halles
italien	2	01 40 15 00 33	19 rue duphot	1	pizza nelly	3.5	concorde madeleine
alimentation  bars  fast food  sushis	1	01 45 08 12 95	15 rue du roule	1	yakishop	4.0	chatelet les halles
cafes et thes  petit dejeuner & brunch  concept store	2	09 83 00 44 01	####	1	sept cinq	4.0	chatelet les halles
italien	2	01 42 21 25 25	44 rue saint honore	1	milo	5.0	chatelet les halles
brasseries	2	01 42 36 46 34	53 rue de rivoli	1	cafe benjamin	2.0	chatelet les halles
fast food  salades	2	01 40 13 02 37	1 place des deux ecus	1	vous	4.0	palais royal musee du louvre
chinois  vietnamien	3	01 42 61 49 48	12 rue richelieu	1	dave	3.5	palais royal musee du louvre
americain traditionnel   diner americain	2	01 42 36 92 98	25 rue de la reynie	1	hd diner	3.0	chatelet les halles
marocain	2	01 40 26 26 66	37 rue berger	1	le comptoir	3.5	chatelet les halles
bistrot	2	01 45 08 11 41	23 rue du roule	1	l'express bar	4.0	chatelet les halles
vietnamien  cuisines asiatiques  cambodgien	2	01 40 20 94 45	41 rue sainte-anne	1	phnom penh saigon	3.5	palais royal musee du louvre
glaces & yaourts glaces  brasseries	2	01 43 54 22 22	15 bd du palais	1	le soleil d'or	2.5	Ile de la cite Ile saint louis
francais  bistrot	2	09 67 13 83 65	17 rue etienne marcel	1	la penderie	3.0	etienne marcel montorgueil
francais	3	09 73 63 34 67	1 place des deux ecus	1	l'atelier du tartare	4.0	palais royal musee du louvre
japonais  sushis	2	01 58 62 49 23	163 rue saint honore	1	edokko	3.5	palais royal musee du louvre
cuisines asiatiques	3	09 81 71 61 18	62 rue de l'arbre sec	1	uah	4.5	chatelet les halles
fast food  japonais	1	01 40 26 15 78	27 rue du bouloi	1	mei -ko	4.0	chatelet les halles
italien	2	01 42 33 72 39	21 rue montorgueil	1	made in italy	3.5	chatelet les halles
americain traditionnel   burger	3	01 42 36 70 13	30 rue pierre lescot	1	joe allen	3.0	chatelet les halles
brasseries  bistrot  cafes	2	01 42 97 57 76	47 rue montpensier	1	l'entracte	3.5	palais royal musee du louvre
petit dejeuner & brunch  francais  brasseries	2	01 42 33 78 29	3 place des deux ecus	1	le cafe des inities	3.5	palais royal musee du louvre
libanais	2	01 40 41 02 40	21 rue de montorgueil	1	al boustan	3.5	chatelet les halles
cafes et thes  francais	2	01 42 60 24 07	210 rue de rivoli	1	welcome cafe	3.0	1er
japonais	3	01 42 61 42 93	41 rue st roch	1	foujita 1	4.0	palais royal musee du louvre
francais	3	01 40 28 45 18	24 rue de la grande truanderie	1	le pharamond	3.5	chatelet les halles
cuisine europeenne moderne  bars	3	01 45 08 01 03	34 rue etienne marcel	1	cafe etienne marcel	3.0	etienne marcel montorgueil
fast food  bagels	2	01 42 36 31 18	####	1	bretzel love	3.5	chatelet les halles
bars  cafes	2	01 42 60 77 24	248 rue de rivoli	1	le sanseveria	3.5	concorde madeleine
cuisine du monde	2	01 55 35 12 60	####	1	restaurants du monde	3.0	1er
pizza  italien	2	01 44 76 04 21	34 rue de montorgueuil	1	caldo freddo	3.5	chatelet les halles
mexicain  fast food	1	01 80 06 69 02	####	1	chaak	3.5	chatelet les halles
chinois	1	01 42 60 25 58	3 rue jean jacques rousseau	1	palais royal hong kong	3.0	palais royal musee du louvre
bars a vins  francais	3	01 42 36 14 90	62 rue jean jacques rousseau	1	postiche	4.0	chatelet les halles
chinois  buffet  japonais	2	01 40 39 99 95	6 rue saint denis	1	palace chatelet	3.5	chatelet les halles
sans gluten  traiteur	2	09 81 81 05 65	34 rue coquillere	1	la guinguette d'angele	3.0	bourse
francais	2	01 40 39 00 23	4 rue saint honore	1	le paradis du fruit	2.5	chatelet les halles
francais  bars a vins  bistrot	3	01 40 15 06 69	18 rue duphot	1	le zag A vin	4.5	concorde madeleine
brasseries  cafes et thes  vins  bieres et spiritueux	3	01 42 36 91 88	9 rue des precheurs	1	le bon pecheur	3.5	chatelet les halles
francais  bars	3	01 42 60 43 26	330 rue st honore	1	la coupe d'or	2.5	place vendome
cuisines asiatiques	2	01 40 20 95 14	280 rue st honore	1	auberge des trois bonheurs	2.5	palais royal musee du louvre
bars  francais	1	09 51 79 66 97	18 rue de la grande truanderie	1	le vieux leon	3.5	chatelet les halles
francais	3	01 42 60 99 59	8 rue de beaujolais	1	la table du palais royal	3.5	palais royal musee du louvre
thai	3	01 42 33 55 55	10 rue coquilliere	1	num	3.5	chatelet les halles
cafes  karaoke  francais	2	01 40 26 83 60	8 rue saint-denis	1	cafe chatelet	3.5	chatelet les halles
pizza  italien	4	01 42 21 99 16	38 rue saint-denis	1	cinquecento	3.0	chatelet les halles
fast food  burger	1	01 55 35 12 67	####	1	mcdonald's	1.5	1er
japonais	2	01 49 26 09 82	28 rue sainte-anne	1	kadoya	3.0	palais royal musee du louvre
petit dejeuner & brunch  boulangeries-patisseries  cafes et thes	2	01 42 96 31 70	18 place du marche saint honore	1	le pain quotidien	3.5	place vendome
vetements pour femmes  vetements pour hommes  cafes	2	01 40 39 92 34	####	1	l'exception	5.0	chatelet les halles
francais	3	####	99 rue de rivoli	1	le cafe grand louvre	2.5	1er
francais	2	01 45 08 92 06	19 rue vero dodat	1	le verot dodat	4.0	palais royal musee du louvre
bars  francais  bistrot	3	01 42 92 01 41	26 rue mont thabor	1	cosy	3.5	place vendome
fruits de mer	4	01 42 60 36 07	9 rue duphot	1	goumard	3.0	concorde madeleine
japonais	2	01 42 60 60 98	37 rue sainte-anne	1	sapporo	3.5	palais royal musee du louvre
francais  salons de the	3	01 42 97 49 59	36 rue montpensier	1	muscade	3.0	palais royal musee du louvre
bars  cuisines de l'amerique latine  bars a tapas	1	01 42 21 33 93	41 rue saint-denis	1	le jip's	3.0	chatelet les halles
bars  francais	4	####	16 quai du louvre	1	maison maison	3.5	chatelet les halles
burger	2	####	31 rue saint-denis	1	black and white burger	3.0	chatelet les halles
desserts  cafes et thes  sandwichs	3	01 49 27 93 31	####	1	le cafe richelieu - angelina	3.0	1er
kebabs	2	####	82 rue saint-denis	1	le bosphore	3.0	chatelet les halles
bars  brasseries  francais  alimentation	1	01 42 36 79 46	14 rue turbigo	1	cafe etienne	3.0	etienne marcel montorgueil
cuisine orientale  cuisine africaine	3	01 40 26 27 27	15 rue du cygne	1	zango	3.5	chatelet les halles
francais  bars  brasseries	2	01 45 08 00 34	16 rue pierre lescot	1	au pere tranquille	3.0	chatelet les halles
fast food  burger	2	01 55 35 31 75	184 rue de rivoli	1	mcdonald's	2.5	1er
restaurants	2	01 42 61 22 14	jardin tuileries	1	la terrasse de pomone	2.0	concorde madeleine
francais	2	01 42 96 31 71	10 rue marche st honore	1	la trattoria bellusci	4.0	place vendome
fruits de mer	4	01 42 61 93 87	6 rue du marche saint-honore	1	l'ecume saint-honore	3.0	place vendome
japonais  sushis  bbq & grillades	2	01 42 60 55 50	11 rue sainte anne	1	you	3.5	palais royal musee du louvre
burger	2	01 42 36 19 13	94 rue rambuteau	1	l'artisan du burger	3.5	chatelet les halles
burger	2	01 44 82 56 64	26 rue montorgueil	1	bistro burger	3.0	chatelet les halles
cafes	2	01 77 37 77 37	####	1	za	2.0	chatelet les halles
creperies  bars  cafes	3	01 42 96 81 12	allee de diane	1	cafe de diane	2.5	concorde madeleine
japonais	2	01 45 08 52 59	38 rue coquillere	1	sushi mania	4.0	bourse
francais  bars  alimentation	2	01 42 96 28 57	jardin des tuileries	1	cafe renard	3.0	concorde madeleine
brasseries  francais	2	09 77 42 10 94	15 rue pierre lescot	1	le paname	3.0	chatelet les halles
brasseries	2	01 42 33 21 69	67 rue saint denis	1	aux trois maillets	2.5	chatelet les halles
francais	2	01 42 60 25 53	6 rue croix des petits champs	1	le petit flore	3.0	palais royal musee du louvre
fast food  burger	1	01 40 39 97 05	116 rue de rivoli	1	mcdonald's	3.0	chatelet les halles
russe	4	01 53 40 82 40	8-10 rue coquillere	1	deda	3.0	chatelet les halles
cafes  cafes et thes	2	####	pyramin du louvre	1	cafe mollien	2.0	1er
livraisons a domicile  burger	1	09 51 47 40 80	5 7 rue des innocents	1	urbun	3.5	chatelet les halles
restaurants	3	09 63 21 59 71	14 rue coquilliere	1	l'assiette aveyronnaise	3.5	chatelet les halles
francais  fromageries	2	01 42 36 68 70	21 rue du roule	1	monsieur pierre	3.0	chatelet les halles
chinois  japonais	2	01 40 15 96 90	7 rue sainte-anne	1	lai lai ken	3.5	palais royal musee du louvre
francais  cafes et thes  karaoke	2	01 42 33 81 62	2 rue berger	1	le cafe rive droite	2.0	chatelet les halles
francais	2	01 44 88 22 30	2-4 rue montmartre	1	jet lag	3.0	chatelet les halles
italien	4	01 40 26 40 73	24 rue montorgueil	1	family affair	3.5	chatelet les halles
sushis  japonais	2	01 40 20 06 02	34 rue sainte anne	1	yamakawa	3.5	palais royal musee du louvre
francais  bars  brasseries	2	01 46 33 69 75	74 quai des orfevres	1	les voyelles	####	1er
sandwichs  salades	3	01 42 60 00 84	2 rue cambon	1	le petit flottes	3.0	concorde madeleine
pizza	2	01 42 33 67 85	1 rue innocents	1	pizza hut	2.0	chatelet les halles
tex-mex  pizza  sandwichs	4	01 42 36 20 99	26 quai louvre	1	resto louvre	3.0	1er
petit dejeuner & brunch  boulangeries-patisseries  cafes et thes	2	01 42 61 54 63	####	1	le pain quotidien	3.5	chatelet les halles
vietnamien	2	01 42 33 66 35	51 rue de richelieu	1	le moi	####	palais royal musee du louvre
americain traditionnel   petit dejeuner & brunch  britannique	3	01 40 13 04 04	22 rue montmartre	1	marcel	3.0	chatelet les halles
cuisine europeenne moderne	3	01 40 20 09 28	9 impasse gomboust	1	little georgette	3.0	place vendome
pizza	2	01 47 03 95 72	23 rue moliere	1	la fontaine d'italie	1.5	palais royal musee du louvre
japonais  fondue chinoise  chinois	2	09 73 66 85 14	5 rue du 29 juillet	1	les convives	3.0	place vendome
livraisons a domicile  sandwichs  grec	2	01 42 97 53 04	18 rue duphot	1	le bistrot mavrommatis	3.5	concorde madeleine
espagnol  petites assiettes et planches	2	01 42 36 92 33	11 rue de la ferronnerie	1	t'as pas des tapas	3.0	chatelet les halles
fast food  thai	2	01 40 13 96 70	103 rue st honore	1	baan boran	3.0	chatelet les halles
bars a vins  espagnol  petites assiettes et planches	3	01 40 28 15 64	46 rue saint-honore	1	el coude a coude	3.5	chatelet les halles
brasseries	3	01 42 36 74 24	16 rue coquilliere	1	les relais d'alsace	2.5	chatelet les halles
karaoke  cuisines asiatiques	3	01 40 28 98 00	17 rue halles	1	polykim	2.0	chatelet les halles
japonais	3	01 42 60 63 65	8 rue ventadour	1	sara	3.0	palais royal musee du louvre
fast food  burger  kebabs	1	06 68 48 43 39	72 rue rambuteau	1	nabab kebab	2.5	chatelet les halles
americain traditionnel	2	01 42 60 36 67	36 place du marche saint-honore	1	charly bun's cafe	2.0	place vendome
mediterraneen	1	01 42 36 37 12	96 rue st denis	1	castana	4.0	chatelet les halles
fast food  burger	1	01 40 26 87 41	12 rue berger	1	mcdonald's	3.0	chatelet les halles
petit dejeuner & brunch  burger	2	01 42 33 35 39	64 rue des lombards	1	au diable des lombards	3.0	chatelet les halles
sandwichs  salades	2	01 42 33 37 37	50 rue etienne marcel	1	lina's	3.5	etienne marcel montorgueil
francais	1	01 40 26 09 21	10 rue des halles	1	cafe vigouroux	3.0	chatelet les halles
bars  brasseries	2	01 42 60 21 57	2 rue croix des petits champs	1	le thermidor	2.0	palais royal musee du louvre
restaurants	2	01 45 08 13 36	7 rue des lavandieres sainte-opportune	1	power cafe	3.0	chatelet les halles
francais	3	01 42 61 48 43	42 place du marche saint-honore	1	laparizienne	3.0	place vendome
francais	3	01 42 36 51 60	14 rue coquiliere	1	l'assiette aveyronnaise	3.0	chatelet les halles
traiteur  fast food	2	01 42 92 04 24	17 rue duphot	1	i love pasta	3.5	concorde madeleine
brasseries  petit dejeuner & brunch  cafes	3	01 42 36 37 83	1 place des deux ecus	1	aux deux ecus	3.5	palais royal musee du louvre
chinois	1	####	135 rue st denis	1	new shanghai	3.0	chatelet les halles
brasseries	2	01 45 08 53 03	1 rue turbigo	1	l'esplanade st eustache	2.5	chatelet les halles
boulangeries-patisseries  cafes et thes  petit dejeuner & brunch	2	01 42 60 15 24	5 rue des petits champs	1	le pain quotidien	3.5	bourse
boulangeries-patisseries  cafes et thes  cafes	4	01 42 60 83 03	400 rue st honore	1	aux delices de manon	2.0	concorde madeleine
cafes et thes  brasseries	2	01 45 08 15 16	29 rue st denis	1	arena cafe	3.0	chatelet les halles
francais	3	01 42 97 51 57	22 rue beaujolais	1	reflets de scene	3.5	palais royal musee du louvre
americain traditionnel   cafes et thes	3	01 42 60 31 84	154 rue saint-honore	1	cafe scoop	3.0	palais royal musee du louvre
restaurants	2	01 42 36 21 30	35 rue etienne marcel	1	japorama	2.0	etienne marcel montorgueil
italien  pizza	1	01 42 33 30 54	14 rue saint-denis	1	pizzeria mimmo	3.0	chatelet les halles
francais	2	01 42 60 72 70	19 avenue de l'opera	1	le royal opera	2.5	palais royal musee du louvre
cafes  francais	1	####	rue de rivoli	1	patisseries maison	3.0	chatelet les halles
italien	2	01 40 26 82 80	30 rue saint denis	1	bistro romain	3.0	chatelet les halles
libanais	3	01 40 41 11 41	10-12 rue de la ferronerie	1	beirut cafe	3.0	chatelet les halles
cuisine europeenne moderne	2	01 42 60 13 52	12 bis rue montpensier	1	cafe corazza 1782	3.5	palais royal musee du louvre
brasseries	2	01 45 08 02 03	23 bd sebastopol	1	au p'tit boulevard	2.0	chatelet les halles
japonais	2	01 42 21 07 34	7 rue des dechargeurs	1	imako	4.0	chatelet les halles
vietnamien	2	01 40 15 91 15	22 rue des pyramides	1	my bo bun	2.0	palais royal musee du louvre
cuisine europeenne moderne  petit dejeuner & brunch	3	01 42 36 83 88	12 rue du cygne	1	leda	3.5	chatelet les halles
fast food  libanais	2	01 40 26 95 51	74 rue rambuteau	1	tilal	3.5	chatelet les halles
fast food  cuisine antillaise	2	09 50 04 98 14	20 rue halles	1	la kaz	3.0	chatelet les halles
francais	1	01 42 96 48 06	jardin des tuileries	1	le medicis	2.0	concorde madeleine
boulangeries-patisseries  kebabs	2	01 40 26 96 25	35 rue st denis	1	cartage ii	3.0	chatelet les halles
cafes	3	####	allee centrale	1	pavillon des tuileries	2.0	concorde madeleine
sandwichs	1	01 42 21 36 44	127 rue st honore	1	le spot	3.0	chatelet les halles
restaurants	2	01 42 36 62 41	14 rue cygne	1	villa tokyo	3.5	chatelet les halles
cafes	2	01 40 20 53 63	pyramide du louvre	1	les cafes de la pyramide	2.0	1er
fast food  americain traditionnel	2	####	6 place sainte opportune	1	fast the bagel place	3.0	chatelet les halles
fast food  chinois  vietnamien	2	01 42 61 81 38	8 rue gomboust	1	joy	3.5	place vendome
indien	3	01 42 21 09 95	33 rue des bourdonnais	1	samsar	3.0	chatelet les halles
italien  cafes  cafes et thes	2	01 42 61 37 58	23 rue des capucines	1	ii caffe	4.0	place vendome
kebabs  kebabs	1	01 42 33 83 07	71 rue saint denis	1	baobab kebab	####	chatelet les halles
restaurants	3	01 42 61 53 16	60 rue arbre sec	1	marc mitonne	3.0	chatelet les halles
